COLEGIO ESCUELA NACIONAL DE COMERCIO (IED);Capinero;A;OFICIAL;49;45;44;45;46;229;;
CENT EDUC DIST CLEMENCIA HOLGUIN DE URDANETA;La Candelaria;A;OFICIAL;54;51;48;48;50;251;;
SEDE EL RECUERDO;Fontibón;A;OFICIAL;54;50;49;48;48;250;;
CENT EDUC DIST SAN MARTIN DE PORRES;San Cristobal;A;OFICIAL;48;48;43;46;47;232;;
COL DIST LUIS LOPEZ DE MESA;Bosa;A;OFICIAL;52;51;47;48;49;247;;
CENT EDUC DIST RICAURTE;La Candelaria;A;OFICIAL;55;54;49;51;53;262;;
LICEO NAL POLICARPA SALAVARRIETA;Rafael Uribe Uribe;A;OFICIAL;52;47;46;47;47;240;;
FUNDACIÓN EDUCATIVA PARA EL DESARROLLO INTEGRAL - FEDI - SEDE PRINCIPAL;La Candelaria;A;NO OFICIAL;48;45;44;45;46;228;;
INST INFANTIL Y JUVENIL                                                                             ;Puente Aranda;A;NO OFICIAL;64;63;60;61;67;312;;
COLEGIO REMBRANDT;Engativá;A;NO OFICIAL;55;54;48;52;56;263;;
COLEGIO JUAN LUIS LONDOÑO (IED);Usme;A;OFICIAL;58;58;52;55;54;278;;
COLEGIO CAFAM LA ESPERANZA (IED);Rafael Uribe Uribe;A;OFICIAL;54;50;49;50;49;253;;
COLEGIO BILBAO (IED);Santa Fe;A;OFICIAL;57;57;52;53;52;273;;
INST EDUC DIST EDUARDO UMAÑA MENDOZA - SEDE PRINCIPAL;Sumapaz;A;OFICIAL;51;48;47;47;47;241;;
SEDE C;Usaquén;A;OFICIAL;54;54;50;51;49;260;;
COL MONTERREY                                                                                       ;Sumapaz;A;NO OFICIAL;49;43;46;44;49;229;;
COL DIST JOSE FELIX RESTREPO;Tunjuelito;A;OFICIAL;55;52;49;50;50;257;;
"LATINOAMERICANA DE SISTEMAS Y EDUCACION ""LASIT"" - SEDE PRINCIPAL";Rafael Uribe Uribe;A;NO OFICIAL;53;48;47;45;49;242;;
CENT EDUC DIST GUILLERMO LEON VALENCIA;San Cristobal;A;OFICIAL;58;52;53;52;54;269;;
COL BRITANICO SEDE KENNEDY                                                                          ;Usaquén;A;NO OFICIAL;54;50;48;48;48;249;;
ALDEMAR ROJAS PLAZAS;Teusaquillo;A;OFICIAL;54;52;49;50;50;256;;
INSTITUTO EL ROBLE - SEDE PRINCIPAL;Bosa;O;NO OFICIAL;56;51;49;50;66;263;;
LICEO FEMENINO MERCEDES NARIÑO;Santa Fe;A;OFICIAL;46;43;42;43;;201;;
COLEGIO LA FELICIDAD (IED) - SEDE PRINCIPAL;La Candelaria;A;OFICIAL;63;64;59;57;64;305;;
CENT INTEGRAL SANTA FE DE BOGOTA;Usaquén;A;OFICIAL;55;50;48;48;52;252;;
CENT EDUC DIST JOSE ACEVEDO Y GOMEZ;Rafael Uribe Uribe;A;OFICIAL;51;47;45;46;47;236;;
COLEGIO BICENTENARIO DE LA INDEPENDENCIA (IED) - SEDE PRINCIPAL;Suba;A;OFICIAL;52;48;46;47;49;242;;
SEDE B;Capinero;A;OFICIAL;51;48;44;47;46;237;;
COLEGIO TORQUIGUA (IED);La Candelaria;A;OFICIAL;57;55;51;50;53;266;;
CENT EDUC DIST SAN CRISTOBAL SUR;Fontibón;A;OFICIAL;55;53;49;50;53;259;;
CENT EDUC DIST QUIROGA ALIANZA;La Candelaria;A;OFICIAL;55;53;52;53;53;266;;
COL SAN BONIFACIO                                                                                   ;Teusaquillo;A;NO OFICIAL;61;58;57;56;57;290;;
INSTITUTO CAMARGO LEON - SEDE PRINCIPAL;Puente Aranda;O;NO OFICIAL;49;44;47;46;49;233;;
CENT EDUC DIST CIUDAD DE MONTREAL;Suba;A;OFICIAL;53;52;47;48;48;249;;
GIMNASIO CAMPESTRE STEPHEN HAWKING - SEDE PRINCIPAL;Rafael Uribe Uribe;A;NO OFICIAL;56;56;50;53;54;269;;
CENT EDUC DIST CENTRO DE ESTUDIOS DEL NIÑO;Suba;A;OFICIAL;56;53;52;52;58;268;;
COLEGIO ALEJANDRO MAGNO - SEDE PRINCIPAL;Rafael Uribe Uribe;A;NO OFICIAL;47;45;41;43;47;221;;
INSTITUCION EDUCATIVA FRAY LUIS DE LEON - SEDE PRINCIPAL;Teusaquillo;A;NO OFICIAL;55;54;44;45;49;247;;
COLEGIO REAL LATINO - SEDE PRINCIPAL;Antonio Nariño;A;NO OFICIAL;45;43;41;41;42;212;;
COLEGIO ROGELIO SALMONA (IED) - SEDE PRINCIPAL;Kennedy;A;OFICIAL;56;55;52;54;56;272;;
COLEGIO KUEPA CALLE 72 - SEDE PRINCIPAL;Capinero;A;NO OFICIAL;54;52;49;50;56;258;;
INST CLARA FEY                                                                                      ;Capinero;A;NO OFICIAL;60;60;56;58;60;293;;
CENT EDUC DIST LUIS ANGEL ARANGO;Engativá;A;OFICIAL;57;54;51;53;58;270;;
COLEGIO DEBORA ARANGO PÉREZ;Usaquén;A;OFICIAL;55;51;48;49;56;256;;
CENT EDUC DIST EDUARDO SANTOS;Usme;A;OFICIAL;53;52;49;50;50;255;;
COL DIST EDUC BAS Y MEDIA CARLOS ARTURO TORRES;Sumapaz;A;OFICIAL;52;47;47;46;50;241;;
COL DIST LA AMISTAD;Suba;A;OFICIAL;51;47;45;47;45;237;;
CENT EDUC DIST MARRUECOS Y MOLINOS;San Cristobal;A;OFICIAL;51;50;46;47;48;242;;
CENT EDUC DIST MARRUECOS Y MOLINOS;Usme;A;OFICIAL;47;42;42;43;42;217;;
COL DIST SAN FRANCISCO;Kennedy;A;OFICIAL;52;49;48;48;48;246;;
CENT EDUC DIST LA FLORESTA SUR;Antonio Nariño;A;OFICIAL;57;53;52;51;56;267;;
COL NAL CLEMENCIA DE CAYCEDO;Usme;A;OFICIAL;52;50;46;46;51;243;;
COL DIST EDUC BAS Y MEDIA LOS ALPES;Rafael Uribe Uribe;A;OFICIAL;41;37;38;37;;177;;
COL DIST EDUC BAS Y MEDIA LOS ALPES;Usaquén;A;OFICIAL;;;;;38;15;;
CENT EDUC DIST REP DE CHINA;Suba;A;OFICIAL;57;55;52;52;56;271;;
COL DIST EDUC BAS Y MEDIA GERARDO PAREDES MARTINEZ;Bosa;A;OFICIAL;52;50;47;48;48;246;;
CENT EDUC DIST GRAN COLOMBIANO;Kennedy;A;OFICIAL;54;53;48;51;52;258;;
CENT EDUC DIST NUEVA DELHI;Ciudad Bolívar;A;OFICIAL;48;45;43;45;47;227;;
LICEO SAN RAFAEL DE ALICANTE - SEDE PRINCIPAL;Usme;A;NO OFICIAL;54;51;46;50;56;253;;
LIC HNO MIGUEL LA SALLE                                                                             ;Teusaquillo;A;NO OFICIAL;64;65;62;61;70;318;;
LIC PSICOPEDAG TIBABITA                                                                             ;Capinero;A;NO OFICIAL;56;53;52;53;55;268;;
LIC MAX PLANCK                                                                                      ;Bosa;A;NO OFICIAL;58;52;54;53;59;273;;
INST EDUCACION Y VIDA                                                                               ;Capinero;A;NO OFICIAL;63;57;57;58;64;296;;
COLEGIO CHAMPAGNAT;Puente Aranda;A;NO OFICIAL;64;61;61;60;71;311;;
GIMN SAN JOSE                                                                                       ;Tunjuelito;A;NO OFICIAL;58;54;54;53;60;276;;
COL NAL NIDYA QUINTERO DE TURBAY;Los Mártires;A;OFICIAL;57;54;50;52;54;267;;
COLEGIO CIUDAD BOLIVAR - ARGENTINA (IED) - SEDE PRINCIPAL;Ciudad Bolívar;A;OFICIAL;53;52;47;49;48;250;;
GIMN CRISTIANO SHEKINAH                                                                             ;Sumapaz;A;NO OFICIAL;59;54;53;54;56;275;;
INST SAN BERNARDO DE LA SALLE;Engativá;A;NO OFICIAL;63;63;58;60;66;307;;
COL GERMÀN ARCINIEGAS (INS EDUC DIST);Suba;A;OFICIAL;52;50;48;48;48;247;;
INST DIST CASTILLA;Tunjuelito;A;OFICIAL;57;52;52;51;59;267;;
CEDID GUILLERMO CANO ISAZA;San Cristobal;A;OFICIAL;52;51;47;48;48;247;;
CENT EDUC DIST TIBABUYES UNIVERSAL;Teusaquillo;A;OFICIAL;52;50;48;49;50;249;;
GIMN COMERCIAL LOS ANDES - SEDE PRINCIPAL;Rafael Uribe Uribe;A;NO OFICIAL;52;48;48;47;52;245;;
COL CUNDINAMARCA (INS EDUC DIST);Los Mártires;A;OFICIAL;55;54;51;51;54;264;;
LIC MAYOR ANDINO                                                                                    ;Puente Aranda;A;NO OFICIAL;63;60;60;59;66;305;;
COL PSICOPEDAG EL ARTE DEL SABER;La Candelaria;A;NO OFICIAL;57;54;52;52;55;269;;
CENT EDUC DIST CANADA;Kennedy;A;OFICIAL;47;46;43;45;44;226;;
COL GEORGE WILLIAMS                                                                                 ;Kennedy;A;NO OFICIAL;62;63;57;59;63;302;;
INST SUSANA WESLEY                                                                                  ;Santa Fe;A;NO OFICIAL;54;55;50;52;51;263;;
COL ARIEL DAVID                                                                                     ;Teusaquillo;A;NO OFICIAL;56;51;47;51;57;258;;
COL MODERNO ENGATIVA                                                                                ;La Candelaria;A;NO OFICIAL;58;59;54;56;58;284;;
DIANA TURBAY I;Kennedy;A;OFICIAL;46;43;40;43;41;214;;
LIC  PIÑEROS CORTES                                                                                 ;Puente Aranda;A;NO OFICIAL;60;54;56;53;62;281;;
CENT EDUC DIST BRAVO PAEZ;Teusaquillo;A;OFICIAL;51;48;46;46;47;238;;
INST SANTA ANA LUZ DEL CARMEN;Sumapaz;A;NO OFICIAL;58;55;53;54;57;276;;
COL DIST LUIS CARLOS GALAN SARMIENTO;Fontibón;A;OFICIAL;58;58;53;54;56;279;;
COL GIOVANNI ANTONIO FARINA;Usaquén;A;NO OFICIAL;61;60;57;59;65;298;;
GIMN CECIL REDDIE                                                                                   ;Sumapaz;A;NO OFICIAL;52;51;47;48;56;250;;
COL EUCARISTICO                                                                                     ;Barrios Unidos;A;NO OFICIAL;65;61;61;60;71;312;;
INST DE INTEGRACION CULTURAL IDIC;Engativá;A;NO OFICIAL;61;58;55;56;59;288;;
COL DIST CARLOS ARANGO VELEZ;Santa Fe;A;OFICIAL;52;49;46;45;50;241;;
INST DIST EDUC BAS Y TECNICA AQUILEO PARRA;La Candelaria;A;OFICIAL;56;51;50;51;53;260;;
COL DIST DARIO ECHANDIA;Kennedy;A;OFICIAL;53;50;47;48;47;247;;
CENT EDUC DIST MISAEL PASTRANA BORRERO;Usme;A;OFICIAL;47;47;41;44;45;224;;
GIMN BOLIVAR II                                                                                     ;Antonio Nariño;A;NO OFICIAL;48;45;42;40;44;219;;
BACHILLERATO DE ADULTOS COLSUBSIDIO;Puente Aranda;A;NO OFICIAL;53;47;47;46;;223;;
GERARDO MOLINA RAMIREZ (INST EDUC DIST);Kennedy;A;OFICIAL;59;57;53;53;56;278;;
INST SAN PABLO APOSTOL                                                                              ;Capinero;A;NO OFICIAL;63;63;59;59;60;305;;
CENT EDUC DIST EL JAZMIN;Teusaquillo;A;OFICIAL;54;51;49;48;50;252;;
COLEGIO MANUEL ZAPATA OLIVELLA (IED);Teusaquillo;A;OFICIAL;51;48;43;46;47;235;;
LIC DE CIENCIA Y CULTURA HARVARD;Rafael Uribe Uribe;A;NO OFICIAL;60;58;55;56;67;290;;
CENT CIAL DE EDUC MEDIA MARGARITA BOSCO;Santa Fe;A;NO OFICIAL;64;61;61;60;65;309;;
COL CIUDAD DE FOMEQUE                                                                               ;San Cristobal;A;NO OFICIAL;57;56;52;52;54;271;;
COL CRISTIANO SEMILLA DE VIDA;Usme;A;NO OFICIAL;62;60;58;58;66;300;;
COL COLOMBO FLORIDA BILINGÜE;Barrios Unidos;A;NO OFICIAL;61;60;55;57;66;294;;
COL GENERAL GUSTAVO ROJAS PINILLA;Los Mártires;A;OFICIAL;58;55;53;53;56;274;;
CENT EDUC DIST SOTAVENTO;Barrios Unidos;A;OFICIAL;56;53;52;50;52;263;;
COL MAYOR JOSE CELESTINO MUTIS;Puente Aranda;A;NO OFICIAL;60;57;54;56;61;285;;
COLEGIO DE LAS RR ESCLAVAS DEL SAGRADO CORAZON DE JESUS;Antonio Nariño;A;NO OFICIAL;63;64;60;60;69;312;;
LICEO CUIDAD CAPITAL  - SEDE PRINCIPAL;Capinero;A;NO OFICIAL;57;55;51;54;55;272;;
COL AGUSTINIANO NORTE                                                                               ;Tunjuelito;A;NO OFICIAL;66;69;64;64;75;332;;
COL DIST EDUC BAS Y MEDIA COMPARTIR MEISSEN;Usaquén;A;OFICIAL;49;45;43;44;45;226;;
COLEGIO GLENN DOMAN - SEDE PRINCIPAL;Tunjuelito;A;NO OFICIAL;61;61;60;57;72;303;;
COL RR OBLATAS AL DIVINO AMOR;Suba;A;NO OFICIAL;64;64;61;60;68;313;;
EXTERN DEL SUR PSICOPEDAGOGICO;Usaquén;A;NO OFICIAL;52;49;43;49;48;241;;
GIMN SANTA MARIA DEL ALCAZAR;Capinero;A;NO OFICIAL;67;64;62;62;70;321;;
COLEGIO RAFAEL GOBERNA;Tunjuelito;A;NO OFICIAL;56;51;48;52;51;258;;
ALFONSO REYES ECHANDIA (INST EDUC DIST);Fontibón;A;OFICIAL;53;53;49;51;49;257;;
COL PARROQ ADVENIAT                                                                                 ;Sumapaz;A;NO OFICIAL;61;61;57;57;59;295;;
COL SANTA TERESA DE JESUS;Antonio Nariño;A;NO OFICIAL;63;63;59;58;67;306;;
COL SANTA LUISA                                                                                     ;San Cristobal;A;NO OFICIAL;62;60;57;57;64;297;;
COL SAN FELIPE NERI                                                                                 ;Bosa;A;NO OFICIAL;63;61;59;58;65;303;;
COL PARROQ NSTRA SRA DE LA VALVANERA;Sumapaz;A;NO OFICIAL;58;54;53;53;58;274;;
COLEGIO BILINGÜE LISA MEITNER;Ciudad Bolívar;A;NO OFICIAL;64;60;59;58;78;308;;
GIMNASIO LOS ARRAYANES - SEDE PRINCIPAL;Usaquén;A;NO OFICIAL;62;61;59;60;71;307;;
LIC MALLERLAND                                                                                      ;Tunjuelito;A;NO OFICIAL;67;59;60;57;63;305;;
FUND EDUC ANA RESTREPO DEL CORRAL;Santa Fe;A;NO OFICIAL;59;56;53;54;57;278;;
COL SANTO TOMAS DE AQUINO;Engativá;A;NO OFICIAL;66;67;61;61;72;322;;
EXTERNADO CARO Y CUERVO;Fontibón;A;NO OFICIAL;61;60;56;58;68;297;;
COLEGIO RODOLFO LLINAS IED - SEDE PRINCIPAL;Teusaquillo;A;OFICIAL;60;59;54;56;63;288;;
COLEGIO RODOLFO LLINAS IED - SEDE PRINCIPAL;Antonio Nariño;A;OFICIAL;59;56;53;54;61;280;;
GIMN CACERES                                                                                        ;Usaquén;A;NO OFICIAL;53;45;42;48;44;234;;
COLEGIO PADRE MANYANET - BOGOTA - SEDE PRINCIPAL;Santa Fe;A;NO OFICIAL;61;58;56;57;61;291;;
CENT EDUC DIST PABLO DE TARSO;La Candelaria;A;OFICIAL;55;54;50;50;52;261;;
CENT EDUC DIST JUANA ESCOBAR;Tunjuelito;A;OFICIAL;56;49;48;49;50;252;;
CENT EDUC DIST BAS Y MEDIA TOM ADAMS;Engativá;A;OFICIAL;;;;;57;22;;
CENT EDUC DIST SAN BERNARDINO;Fontibón;A;OFICIAL;51;45;45;46;46;233;;
CENT EDUC DIST EL PORVENIR;Los Mártires;A;OFICIAL;55;51;51;50;51;258;;
GIMN FRANCISCANO DE SUBA                                                                            ;Sumapaz;A;NO OFICIAL;52;47;43;43;50;233;;
CEDIT FRANCISCO DE PAULA SANTANDER;Santa Fe;A;OFICIAL;55;52;48;50;51;256;;
LICEO LORD SINCLER LOS CAMINOS DEL SABER;Ciudad Bolívar;A;NO OFICIAL;63;60;58;54;62;295;;
GIMN LAS PALMAS                                                                                     ;Rafael Uribe Uribe;A;NO OFICIAL;68;64;64;63;78;329;;
INST PEDAG ARTURO RAMIREZ MONTUFAR;Capinero;A;NO OFICIAL;66;65;63;62;70;322;;
CENT EDUC DIST ROBERT KENNEDY;Antonio Nariño;A;OFICIAL;54;47;48;49;51;248;;
COL DIST JOSE MARIA CORDOBA;San Cristobal;A;OFICIAL;49;45;43;43;44;225;;
CENT EDUC DIST ALQUERIA LA FRAGUA;Engativá;A;OFICIAL;55;54;50;51;53;263;;
CENT EDUC DIST LA CHUCUA;Los Mártires;A;OFICIAL;55;51;50;50;53;258;;
COL INGLATERRA REAL                                                                                 ;Barrios Unidos;A;NO OFICIAL;63;62;61;59;69;309;;
LIC  SAMARIO                                                                                        ;Tunjuelito;A;NO OFICIAL;63;64;60;60;64;310;;
CENT EDUC DIST SAN CIPRIANO;Sumapaz;A;OFICIAL;56;52;53;52;55;267;;
CENT EDUC DIST REP DE MEXICO;Sumapaz;A;OFICIAL;50;49;43;46;41;233;;
LIC DEL CARIBE                                                                                      ;Usaquén;A;NO OFICIAL;62;61;58;58;64;300;;
LICEO HYPATIA;Tunjuelito;A;NO OFICIAL;68;70;66;66;75;340;;
LIC  EL CASTILLO                                                                                    ;Usme;A;NO OFICIAL;52;54;52;51;57;263;;
COL COLOMBO BRIGHTON - SEDE PRINCIPAL;Puente Aranda;A;NO OFICIAL;55;49;44;47;54;246;;
CENT EDUC DIST NUEVO CHILE;Usme;A;OFICIAL;48;44;42;43;43;221;;
CENT EDUC DIST SAN AGUSTIN;Kennedy;A;OFICIAL;52;48;47;46;46;240;;
COL DIST EDUC BAS Y MEDIA JUAN EVANGELISTA GOMEZ;Fontibón;A;OFICIAL;52;48;46;48;46;242;;
COL DIST DE USME;Santa Fe;A;OFICIAL;55;53;48;50;48;256;;
CENT EDUC DIST PAULO VI;Kennedy;A;OFICIAL;53;50;50;50;50;253;;
INSTITUTO INGABO;Capinero;A;NO OFICIAL;47;45;38;45;48;220;;
COL CENCOSISTEMAS                                                                                   ;Antonio Nariño;A;NO OFICIAL;51;49;49;47;50;245;;
CORPORACION TECNOLOGICA EMPRESARIAL - SEDE PRINCIPAL;Capinero;A;NO OFICIAL;40;39;44;41;55;210;;
CENT SOCIAL DE ESTUDIOS                                                                             ;Usaquén;A;NO OFICIAL;56;53;54;52;58;270;;
COLEGIO EMANUEL RUBIANO - SEDE PRINCIPAL;Usme;A;NO OFICIAL;50;48;46;45;47;236;;
COL GABRIEL BETANCOURT MEJIA (INST EDUC DIST);Fontibón;A;OFICIAL;58;55;52;53;54;272;;
CENT DE CAPACITACION  LTDA (CENCABO)                                                                ;Tunjuelito;A;NO OFICIAL;43;38;46;39;34;205;;
INST IP EDUCANDO LA JUVENTUD FUTURO DE COLOMBIA;Suba;A;NO OFICIAL;45;43;37;42;46;210;;
COLEGIO RENE DESCARTES - SEDE PRINCIPAL;Antonio Nariño;A;NO OFICIAL;50;46;39;44;49;225;;
LIC  PSICOPEDAG EL CARMELO;Usaquén;A;NO OFICIAL;49;44;41;45;42;223;;
COL EL MINUTO DE DIOS SIGLO XXI;Engativá;A;NO OFICIAL;65;65;64;64;74;326;;
COL DIST EDUC BAS Y MEDIA JUAN EVANGELISTA GOMEZ;Puente Aranda;A;OFICIAL;53;55;49;52;47;259;;
GIMN LA KHUMBRE - SEDE PRINCIPAL;Tunjuelito;A;NO OFICIAL;53;45;47;52;60;250;;
CENT EDUC DIST VILLA ELISA;Ciudad Bolívar;A;OFICIAL;55;50;48;50;51;254;;
COLEGIO DISTRITAL CHARRY (IED) - SEDE PRINCIPAL;Ciudad Bolívar;A;OFICIAL;45;40;41;40;42;208;;
CENT EDUC NAL PILOTO BAVARIA;Bosa;A;OFICIAL;53;50;49;47;47;248;;
COL MARIA AUXILIADORA NORTE - SEDE PRINCIPAL;Teusaquillo;A;NO OFICIAL;62;60;59;57;67;300;;
CENT EDUC DIST BOSANOVA;Rafael Uribe Uribe;A;OFICIAL;53;49;50;48;52;251;;
CENT EDUC DIST AULAS COLOMBIANAS EL CONSUELO;Barrios Unidos;A;OFICIAL;49;45;45;44;45;228;;
COLEGIO TECNISISTEMAS - SEDE PRINCIPAL;Suba;A;NO OFICIAL;51;48;45;46;49;238;;
COLEGIO INCADE;Rafael Uribe Uribe;A;NO OFICIAL;43;43;37;44;36;207;;
COL BRITANICO SEDE TUNJUELITO                                                                       ;La Candelaria;A;NO OFICIAL;51;49;46;46;49;240;;
COLEGIO UNILATINA - SEDE PRINCIPAL;Teusaquillo;A;NO OFICIAL;54;51;50;50;57;258;;
CENT EDUC DIST RURAL TUNAL ALTO;Puente Aranda;A;OFICIAL;47;52;46;47;45;239;;
LICEO MODERNO LEEUWENHOEK - SEDE PRINCIPAL;La Candelaria;A;NO OFICIAL;55;50;48;47;55;252;;
COL DIST JOSE ASUNCION SILVA;Kennedy;A;OFICIAL;57;53;51;52;54;267;;
INST NAL DE CULTURA POPULAR;Antonio Nariño;A;OFICIAL;58;53;52;50;53;266;;
INST DIST DE COMERCIO MANUELA BELTRAN;Puente Aranda;A;OFICIAL;55;53;51;51;52;262;;
CENT EDUC DIST REP FEDERAL DE ALEMANIA;Engativá;A;OFICIAL;54;53;48;46;53;252;;
CENT EDUC DIST MUZU NO. 1;Engativá;A;OFICIAL;53;48;47;48;50;245;;
COL DIST RAFAEL BERNAL JIMENEZ;Rafael Uribe Uribe;A;OFICIAL;56;55;51;52;54;268;;
CORPORACION TECNOLOGICA EMPRESARIAL - SEDE PRINCIPAL;Suba;A;NO OFICIAL;62;63;50;54;44;281;;
COLEGIO CENCOSISTEMAS SUBA - SEDE PRINCIPAL;Fontibón;O;NO OFICIAL;56;47;59;54;52;269;;
COL DIST EDUC BAS Y MEDIA REP EEUU DE AMERICA;Teusaquillo;A;OFICIAL;57;54;52;52;60;271;;
CENT EDUC DIST PALERMO CEDIP;Kennedy;A;OFICIAL;57;53;53;52;56;270;;
CENT EDUC DIST PARAISO MIRADOR;San Cristobal;A;OFICIAL;49;47;44;45;45;231;;
SEDE B;Usme;A;OFICIAL;53;51;48;48;50;250;;
COLEGIO CENTRO DE ESTUDIOS PRO-PYMES - SEDE PRINCIPAL;Fontibón;A;NO OFICIAL;48;45;42;45;44;225;;
COLEGIO CIUDAD MONTES;Tunjuelito;A;NO OFICIAL;62;64;56;61;69;307;;
LICEO CULTURAL LUIS ENRIQUE OSORIO;Los Mártires;A;NO OFICIAL;54;54;47;50;50;256;;
COLEGIO CHUNIZA FAMACO (IED);Tunjuelito;A;OFICIAL;55;53;48;49;50;256;;
COLEGIO CAFAM SANTA LUCIA (IED);Usme;A;OFICIAL;55;55;48;49;52;259;;
NSTRA SRA DE LOURDES;Bosa;A;OFICIAL;53;50;48;49;47;249;;
COLEGIO MAYOR DE ENGATIVA - SEDE PRINCIPAL;La Candelaria;A;NO OFICIAL;55;49;49;50;54;255;;
COL PAULO FREIRE - SEDE PRINCIPAL;Ciudad Bolívar;A;NO OFICIAL;52;45;44;45;51;234;;
COLEGIO MARIO LUIS RODRIGUEZ COBOS - SEDE PRINCIPAL;Tunjuelito;O;NO OFICIAL;48;45;42;45;44;225;;
INST SUP COOPERATIVO                                                                                ;Usaquén;A;NO OFICIAL;59;57;56;56;63;287;;
CENT EDUC DIST EDUC BAS Y MEDIA SAN PEDRO CLAVER;Capinero;A;OFICIAL;56;52;50;51;51;261;;
COL DIST EDUC BAS Y MEDIA LA AURORA;Puente Aranda;A;OFICIAL;55;53;50;51;52;261;;
CENT EDUC DIST FEDERICO GARCIA LORCA;Rafael Uribe Uribe;A;OFICIAL;52;50;46;48;48;245;;
COLEGIO DIDASCALIO NUESTRA SEÑORA DE LA ESPERANZA;Antonio Nariño;A;NO OFICIAL;64;61;59;58;55;300;;
COLEGIO JORGE ISAACS (IED) - SEDE PRINCIPAL;Antonio Nariño;A;OFICIAL;56;52;50;51;52;261;;
CENTRO EDUCATIVO INTEGRAL LATINOAMERICANO - CEIL - SEDE PRINCIPAL;Barrios Unidos;A;NO OFICIAL;51;48;44;47;43;236;;
COLEGIO TÉCNICO JAIME PARDO LEAL (IED) - SEDE PRINCIPAL;Antonio Nariño;A;OFICIAL;52;51;48;50;49;251;;
CENT EDUC DIST ATAHUALPA;Puente Aranda;A;OFICIAL;55;54;50;52;52;263;;
CENT EDUC DIST RURAL EL DESTINO;Fontibón;A;OFICIAL;51;47;45;45;45;234;;
CENT EDUC DIST EL JAPON;Sumapaz;A;OFICIAL;54;51;49;49;51;254;;
COLEGIO GABRIEL GARCIA MARQUEZ (IED);Usaquén;A;OFICIAL;57;52;53;51;50;265;;
CENT EDUC DIST PASQUILLA;Capinero;A;OFICIAL;52;49;45;47;47;241;;
COLEGIO FERNANDO GONZALEZ OCHOA;San Cristobal;A;OFICIAL;52;50;47;49;47;247;;
COLEGIO ALFRED MARSHALL - SEDE PRINCIPAL;Bosa;A;NO OFICIAL;51;47;45;45;46;235;;
COL DIST LUIS VARGAS TEJADA;Capinero;A;OFICIAL;56;53;52;50;54;264;;
COLEGIO LAS MERCEDES (IED);Ciudad Bolívar;A;OFICIAL;57;54;51;51;50;265;;
INSTITUTO GERWILL - SEDE PRINCIPAL;Engativá;A;NO OFICIAL;51;46;44;45;44;232;;
COL DE FORMACION INTEGRAL VIRGEN DE LA PEÑA                                                         ;Sumapaz;A;NO OFICIAL;55;51;49;49;57;257;;
COL TRIANGULO PALOQUEMAO                                                                            ;Puente Aranda;A;NO OFICIAL;52;45;43;44;48;231;;
COLEGIO PAULO FREIRE (IED) - SEDE PRINCIPAL;Fontibón;A;OFICIAL;53;50;48;48;49;248;;
COL NAL ANDRES BELLO;Capinero;A;OFICIAL;56;53;50;51;54;263;;
COLEGIO SOLEDAD ACOSTA DE SAMPER (IED) - SEDE PRINCIPAL;Los Mártires;A;OFICIAL;58;53;53;52;54;270;;
COLEGIO UNIVERSITARIA DE COLOMBIA - SEDE PRINCIPAL;Tunjuelito;A;NO OFICIAL;47;42;45;42;42;219;;
COLEGIO SIERRA MORENA CURVA (IED) - SEDE PRINCIPAL;Usme;A;OFICIAL;57;56;51;52;54;270;;
COLEGIO ALEJANDRO MAGNO - SEDE PRINCIPAL;San Cristobal;A;NO OFICIAL;44;47;36;44;43;214;;
COLEGIO MARIA CANO (IED);Santa Fe;A;OFICIAL;53;52;47;49;50;251;;
CEDID SAN PABLO BOSA;Santa Fe;A;OFICIAL;52;49;45;48;48;242;;
CEDID SAN PABLO BOSA;Kennedy;A;OFICIAL;48;46;43;44;44;226;;
COL DIST VENECIA;Santa Fe;A;OFICIAL;56;53;51;51;52;263;;
OFELIA URIBE DE ACOSTA;Usaquén;A;OFICIAL;51;48;45;46;44;236;;
CENT EDUC DIST DIVINO NIÑO JESUS EL CONDOR;Capinero;A;OFICIAL;55;50;48;48;53;252;;
COLEGIO NICOLÁS GÓMEZ DÁVILA (IED) - SEDE PRINCIPAL;Suba;A;OFICIAL;52;51;47;48;51;248;;
COL DIST EDUC BAS Y MEDIA MONTEBELLO;Tunjuelito;A;OFICIAL;48;46;43;43;45;225;;
CENT EDUC DIST NUEVO SAN ANDRES DE LOS ALTOS;Puente Aranda;A;OFICIAL;55;51;49;50;50;256;;
CEDID ALFONSO LOPEZ PUMAREJO;Tunjuelito;A;OFICIAL;55;53;50;52;53;263;;
CENT EDUC DIST NUEVO HORIZONTE;Barrios Unidos;A;OFICIAL;52;48;48;48;50;245;;
COLEGIO DOMINGO SAVIO BILINGUAL SCHOOL;Engativá;A;NO OFICIAL;62;60;59;59;73;305;;
GIMN SANTANDER                                                                                      ;La Candelaria;A;NO OFICIAL;53;52;50;48;52;254;;
COL NUEVO COLOMBO AMERICANO;Teusaquillo;A;NO OFICIAL;71;78;70;71;86;368;;
GIMN LA CAMPIÑA                                                                                     ;San Cristobal;A;NO OFICIAL;59;57;52;54;57;278;;
COLEGIO INTEGRACION MODERNA;Barrios Unidos;A;NO OFICIAL;63;59;58;57;64;298;;
